capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week,Reward,Average Success Rate,Proportions Difference,L1 Norm
0,0, ,0,-2, ,255,43, ,-2,0, ,0,0,1104.91,1.0,0.0,59.87
0,2, ,0,52, ,34,49, ,10,14, ,148,0,1104.8,1.0,0.0,61.22
0,0, ,0,-2, ,256,49, ,-3,0, ,0,0,1104.8,1.0,0.0,61.18
20,21, ,226,21, ,-126,2, ,4,-2, ,8,1,1104.8,1.0,0.0,61.19
156,-50, ,104,3, ,1,-5, ,0,0, ,0,0,1104.79,1.0,0.0,61.25
0,2, ,0,43, ,37,48, ,10,12, ,157,0,1104.78,1.0,0.0,61.43
8,6, ,32,53, ,14,14, ,20,20, ,85,98,1104.74,1.0,0.0,61.92
8,9, ,22,77, ,9,23, ,33,9, ,81,61,1104.74,1.0,0.0,61.84
0,2, ,0,45, ,31,37, ,10,9, ,179,0,1104.7,1.0,0.0,62.35
65,-3, ,0,0, ,-540,0, ,-92,22, ,219,1,1104.69,1.0,0.0,62.46
0,0, ,0,-3, ,-3,-2, ,-141,-2, ,247,65,1104.69,1.0,0.0,62.52
7,7, ,36,57, ,16,12, ,19,20, ,82,98,1104.68,1.0,0.0,62.55
0,0, ,0,-1, ,270,43, ,-3,0, ,0,0,1104.67,1.0,0.0,62.68
85,62, ,-2,74, ,32,0, ,10,13, ,-95,98,1104.63,1.0,0.0,63.23
153,0, ,2,-4, ,-281,-3, ,0,29, ,123,-3,1104.59,1.0,0.0,63.6
7,6, ,39,65, ,13,15, ,22,17, ,83,98,1104.58,1.0,0.0,63.76
0,0, ,0,-3, ,-2,-2, ,-136,-2, ,252,75,1104.58,1.0,0.0,63.81
19,17, ,228,41, ,-102,2, ,3,-2, ,7,1,1104.55,1.0,0.0,64.11
0,0, ,0,-2, ,-2,-2, ,-162,-2, ,257,82,1104.5,1.0,0.0,64.72
-3,-1, ,0,-3, ,263,65, ,0,0, ,0,0,1104.49,1.0,0.0,64.88
18,15, ,217,83, ,-99,2, ,4,-2, ,6,1,1104.47,1.0,0.0,65.11
6,6, ,46,57, ,11,14, ,24,17, ,89,98,1104.45,1.0,0.0,65.36
0,2, ,0,45, ,35,45, ,12,12, ,179,0,1104.42,1.0,0.0,65.65
7,0, ,0,-3, ,-2,-2, ,-132,-2, ,260,98,1104.31,1.0,0.0,66.97
4,9, ,25,85, ,10,23, ,40,8, ,101,66,1104.28,1.0,0.0,67.36
8,6, ,45,64, ,12,15, ,26,18, ,94,98,1104.21,1.0,0.0,68.12
3,2, ,88,92, ,22,19, ,12,19, ,118,0,1104.18,1.0,0.0,68.49
109,-57, ,16,0, ,0,0, ,0,0, ,0,0,1104.13,0.98,0.01,32.56
0,2, ,70,98, ,22,22, ,11,20, ,139,0,1104.13,1.0,0.0,69.08
0,0, ,13,-7, ,-110,-2, ,-1,5, ,258,98,1104.12,1.0,0.0,69.16
110,-63, ,16,-1, ,0,0, ,0,0, ,0,0,1104.09,0.98,0.01,33.01
6,6, ,44,61, ,14,18, ,26,15, ,107,98,1104.02,1.0,0.0,70.37
10,8, ,45,82, ,10,22, ,36,10, ,95,70,1103.99,1.0,0.0,70.67
-3,-1, ,0,-2, ,293,71, ,-1,0, ,0,0,1103.98,1.0,0.0,70.89
7,6, ,49,78, ,11,18, ,32,17, ,97,98,1103.96,1.0,0.0,71.11
5,5, ,33,60, ,14,23, ,18,24, ,120,98,1103.92,1.0,0.0,71.49
5,6, ,59,91, ,13,22, ,21,24, ,92,98,1103.86,1.0,0.0,72.19
2,9, ,23,84, ,11,27, ,37,8, ,126,75,1103.86,1.0,0.0,72.21
0,2, ,58,46, ,41,41, ,10,19, ,146,0,1103.86,1.0,0.0,72.28
0,2, ,81,66, ,35,27, ,8,15, ,140,0,1103.79,1.0,0.0,73.05
115,-4, ,0,0, ,-610,0, ,-86,19, ,225,1,1103.77,1.0,0.0,73.26
8,6, ,46,73, ,11,18, ,29,20, ,112,70,1103.77,1.0,0.0,73.31
-182,0, ,1,-6, ,-248,-3, ,0,16, ,219,-2,1103.76,0.99,0.01,49.86
5,7, ,66,89, ,14,19, ,20,26, ,92,98,1103.75,1.0,0.0,73.59
0,0, ,0,-2, ,312,58, ,-2,0, ,0,0,1103.73,1.0,0.0,73.83
134,-53, ,15,0, ,0,0, ,0,0, ,0,0,1103.73,0.98,0.01,37.31
0,-3, ,0,0, ,-642,0, ,-329,8, ,237,1,1103.73,0.99,0.01,50.28
0,2, ,56,52, ,50,35, ,9,16, ,152,0,1103.71,1.0,0.0,73.99
232,0, ,-359,17, ,-252,-1, ,0,0, ,0,0,1103.71,0.99,0.01,50.47
0,1, ,14,-4, ,-66,-1, ,-2,17, ,273,98,1103.7,1.0,0.0,74.16
0,0, ,1,-6, ,-238,-3, ,0,18, ,224,-1,1103.68,0.99,0.01,50.82
21,31, ,245,96, ,-105,2, ,3,-2, ,6,1,1103.68,1.0,0.0,74.31
0,0, ,0,-3, ,-3,0, ,-40,-1, ,246,3,1103.68,0.99,0.01,50.83
4,1, ,58,98, ,14,25, ,17,29, ,105,98,1103.68,1.0,0.0,74.38
0,2, ,51,61, ,47,43, ,8,14, ,152,0,1103.67,1.0,0.0,74.52
-186,0, ,1,-4, ,-259,-2, ,-1,17, ,228,-1,1103.66,0.99,0.01,51.07
6,6, ,52,83, ,11,20, ,21,26, ,112,98,1103.66,1.0,0.0,74.55
0,1, ,15,-4, ,-71,-1, ,-1,11, ,282,93,1103.63,1.0,0.0,74.95
0,2, ,81,81, ,26,20, ,9,15, ,164,0,1103.61,1.0,0.0,75.23
290,98, ,5,17, ,-568,-4, ,0,0, ,0,0,1103.6,1.0,0.0,75.35
293,98, ,4,14, ,-528,-5, ,0,0, ,0,0,1103.6,1.0,0.0,75.35
290,98, ,6,16, ,-502,-4, ,0,0, ,0,0,1103.6,1.0,0.0,75.35
0,0, ,19,-4, ,-98,-1, ,-1,6, ,286,98,1103.6,1.0,0.0,75.36
0,9, ,237,0, ,0,3, ,0,-2, ,8,0,1103.6,0.99,0.01,51.79
-4,-1, ,0,-3, ,315,65, ,-1,0, ,0,0,1103.6,1.0,0.0,75.3
0,2, ,73,67, ,31,27, ,7,14, ,165,0,1103.6,1.0,0.0,75.29
-198,0, ,1,-5, ,-211,-2, ,0,18, ,230,-1,1103.59,0.99,0.01,51.86
0,2, ,58,60, ,50,44, ,7,17, ,144,0,1103.59,1.0,0.0,75.45
6,6, ,66,98, ,13,18, ,22,23, ,104,98,1103.59,1.0,0.0,75.4
7,4, ,64,98, ,15,17, ,18,19, ,114,98,1103.59,1.0,0.0,75.41
0,2, ,65,72, ,38,32, ,10,16, ,156,0,1103.59,1.0,0.0,75.42
0,0, ,0,-2, ,-5,0, ,-44,-1, ,253,3,1103.58,0.99,0.01,52.05
-218,0, ,0,-13, ,244,2, ,0,0, ,0,0,1103.58,0.99,0.01,52.01
0,0, ,1,-7, ,-223,-4, ,0,17, ,229,-1,1103.58,0.99,0.01,52.02
6,5, ,74,97, ,17,18, ,21,20, ,99,98,1103.56,1.0,0.0,75.81
0,5, ,237,0, ,0,12, ,0,-1, ,7,0,1103.55,0.99,0.01,52.39
4,9, ,28,81, ,11,30, ,32,8, ,139,92,1103.55,1.0,0.0,75.93
2,11, ,29,75, ,12,25, ,30,7, ,145,98,1103.55,1.0,0.0,75.85
0,2, ,76,96, ,22,26, ,11,21, ,163,0,1103.54,1.0,0.0,76.07
0,5, ,239,0, ,0,11, ,0,-1, ,7,0,1103.53,0.99,0.01,52.59
0,2, ,78,98, ,23,22, ,12,18, ,166,0,1103.53,1.0,0.0,76.09
6,0, ,2,-5, ,-240,-4, ,0,21, ,219,-5,1103.53,0.99,0.01,52.61
3,12, ,29,72, ,12,30, ,31,8, ,139,88,1103.51,1.0,0.0,76.34
-207,0, ,1,-5, ,-185,-2, ,0,16, ,237,-1,1103.51,0.99,0.01,52.86
91,-45, ,0,0, ,-336,-7, ,0,0, ,0,0,1103.49,0.97,0.01,27.14
-2,0, ,0,-2, ,-4,0, ,-55,-1, ,258,4,1103.47,0.99,0.01,53.27
0,0, ,15,-5, ,-81,-1, ,-1,5, ,298,98,1103.46,1.0,0.0,76.96
0,1, ,14,-3, ,-65,-1, ,-2,9, ,296,96,1103.46,1.0,0.0,76.96
91,-90, ,0,0, ,-346,-8, ,0,0, ,0,0,1103.45,0.97,0.01,27.71
6,6, ,41,59, ,15,13, ,20,20, ,149,98,1103.45,1.0,0.0,77.06
0,0, ,1,-5, ,-259,-3, ,0,19, ,238,-1,1103.44,0.99,0.01,53.62
8,16, ,40,98, ,9,34, ,38,8, ,115,98,1103.42,1.0,0.0,77.37
12,0, ,2,-4, ,-276,-4, ,0,24, ,220,-4,1103.39,0.99,0.01,54.21
6,0, ,2,-6, ,-244,-4, ,0,18, ,228,-6,1103.39,0.99,0.01,54.22
284,72, ,-73,31, ,-713,-14, ,0,0, ,0,0,1103.38,1.0,0.0,77.89
4,3, ,90,98, ,17,20, ,22,24, ,91,98,1103.37,1.0,0.0,78.0
0,0, ,0,-2, ,-4,0, ,-51,-1, ,265,4,1103.36,0.99,0.01,54.65
4,2, ,77,98, ,16,22, ,21,27, ,103,98,1103.35,1.0,0.0,78.19
4,2, ,60,81, ,16,28, ,18,28, ,118,98,1103.33,1.0,0.0,78.51
0,0, ,18,-4, ,-93,-1, ,-1,6, ,304,98,1103.31,1.0,0.0,78.76
0,2, ,57,64, ,45,38, ,8,19, ,168,0,1103.31,1.0,0.0,78.72
4,2, ,64,98, ,13,24, ,21,29, ,119,98,1103.29,1.0,0.0,78.98
-1,0, ,0,-1, ,-2,0, ,-33,-1, ,80,1,1103.27,0.96,0.01,16.81
3,2, ,84,95, ,19,20, ,14,22, ,113,98,1103.27,1.0,0.0,79.21
11,0, ,2,-4, ,-244,-5, ,0,20, ,232,-4,1103.26,0.99,0.01,55.82
0,2, ,91,72, ,26,23, ,8,14, ,174,0,1103.26,1.0,0.0,79.25
246,-98, ,104,1, ,1,-7, ,0,0, ,0,0,1103.25,1.0,0.0,79.47
-1,-1, ,0,0, ,-636,0, ,-379,13, ,259,4,1103.25,0.99,0.01,55.88
104,-56, ,19,-1, ,0,0, ,0,0, ,0,0,1103.25,0.98,0.02,32.35
169,-97, ,0,0, ,-315,-7, ,0,0, ,0,0,1103.24,0.98,0.01,43.11
5,4, ,80,95, ,19,20, ,25,20, ,107,98,1103.22,1.0,0.0,79.81
103,41, ,172,85, ,-291,2, ,7,-2, ,12,1,1103.2,1.0,0.0,80.02
-4,-1, ,0,-3, ,270,9, ,-1,0, ,0,0,1103.19,0.99,0.01,56.63
5,2, ,65,76, ,16,32, ,16,28, ,120,98,1103.17,1.0,0.0,80.42
6,6, ,63,72, ,14,25, ,19,24, ,128,97,1103.15,1.0,0.0,80.55
5,6, ,60,86, ,12,21, ,19,28, ,133,98,1103.15,1.0,0.0,80.57
4,2, ,88,98, ,15,30, ,15,33, ,98,98,1103.14,1.0,0.0,80.75
182,74, ,-2,60, ,27,0, ,9,11, ,-109,84,1103.12,1.0,0.0,80.9
0,1, ,14,-3, ,-69,-1, ,-1,5, ,321,98,1103.1,1.0,0.0,81.16
256,-98, ,104,1, ,1,-6, ,0,0, ,0,0,1103.09,1.0,0.0,81.27
0,0, ,14,-6, ,-100,-2, ,0,5, ,319,98,1103.09,1.0,0.0,81.35
4,3, ,88,95, ,17,24, ,20,22, ,111,98,1103.07,1.0,0.0,81.6
5,4, ,75,98, ,19,21, ,20,20, ,126,98,1103.05,1.0,0.0,81.81
3,2, ,91,89, ,16,25, ,13,28, ,113,98,1103.03,1.0,0.0,81.97
18,15, ,46,98, ,9,31, ,33,8, ,132,98,1103.02,1.0,0.0,82.18
4,2, ,89,82, ,16,28, ,13,32, ,108,98,1103.02,1.0,0.0,82.11
42,35, ,256,90, ,-149,3, ,6,-2, ,5,1,1103.02,1.0,0.0,82.09
0,0, ,0,-2, ,355,57, ,-3,0, ,0,0,1103.01,1.0,0.0,82.28
0,0, ,0,-2, ,352,67, ,-3,0, ,0,0,1103.0,1.0,0.0,82.36
90,28, ,217,98, ,-161,3, ,6,-2, ,5,1,1102.99,1.0,0.0,82.52
24,30, ,284,98, ,-130,3, ,6,-2, ,5,1,1102.94,1.0,0.0,83.12
-4,-1, ,0,-3, ,354,66, ,-1,0, ,0,0,1102.94,1.0,0.0,83.13
0,2, ,82,79, ,24,24, ,10,17, ,198,0,1102.93,1.0,0.0,83.2
0,0, ,18,-3, ,-78,-1, ,-1,7, ,327,98,1102.92,1.0,0.0,83.36
128,22, ,191,98, ,-152,3, ,5,-2, ,4,1,1102.92,1.0,0.0,83.34
131,-50, ,59,3, ,1,-5, ,0,0, ,0,0,1102.88,0.98,0.01,47.25
334,98, ,6,15, ,-523,-3, ,0,0, ,0,0,1102.88,1.0,0.0,83.75
5,2, ,76,69, ,17,32, ,14,28, ,128,98,1102.87,1.0,0.0,83.84
94,-30, ,56,3, ,1,-2, ,0,0, ,0,0,1102.87,0.98,0.02,36.85
24,35, ,284,98, ,-122,2, ,6,-2, ,6,1,1102.85,1.0,0.0,84.09
88,-26, ,54,2, ,1,-4, ,0,0, ,0,0,1102.85,0.97,0.01,34.76
40,18, ,38,98, ,8,27, ,34,8, ,130,98,1102.83,1.0,0.0,84.39
90,-98, ,36,12, ,0,0, ,0,0, ,0,0,1102.8,0.97,0.01,35.27
0,0, ,19,-3, ,-97,-1, ,-1,6, ,334,98,1102.8,1.0,0.0,84.76
194,-98, ,0,0, ,-356,-8, ,0,0, ,0,0,1102.79,0.98,0.01,48.31
-160,0, ,0,-7, ,246,2, ,0,0, ,0,0,1102.75,0.99,0.02,51.23
0,0, ,0,-2, ,367,83, ,-3,0, ,0,0,1102.72,1.0,0.0,85.7
-56,0, ,364,21, ,1,45, ,0,0, ,0,0,1102.67,1.0,0.0,86.24
164,-83, ,34,12, ,1,0, ,0,0, ,0,0,1102.66,0.98,0.01,49.86
-2,-1, ,0,0, ,-757,0, ,-416,16, ,291,4,1102.66,0.99,0.01,62.88
0,0, ,0,-2, ,374,75, ,-3,0, ,0,0,1102.61,1.0,0.0,86.98
162,-46, ,51,3, ,1,-3, ,0,0, ,0,0,1102.54,0.98,0.01,51.34
118,42, ,196,98, ,-320,2, ,8,-2, ,10,1,1102.53,1.0,0.0,87.84
0,5, ,244,1, ,-1,0, ,2,0, ,6,0,1102.51,0.98,0.01,51.6
0,0, ,0,-3, ,-4,0, ,-34,-1, ,251,2,1102.51,0.98,0.01,51.62
3,2, ,103,98, ,17,24, ,15,28, ,132,98,1102.47,1.0,0.0,88.58
96,-47, ,57,2, ,1,-3, ,0,0, ,0,0,1102.47,0.97,0.01,39.17
213,-87, ,0,0, ,-514,-8, ,0,0, ,0,0,1102.47,0.98,0.01,52.1
387,28, ,7,19, ,-592,-2, ,0,0, ,0,0,1102.45,1.0,0.0,88.79
-187,0, ,0,-8, ,251,2, ,0,0, ,0,0,1102.44,0.98,0.01,52.43
0,0, ,16,-6, ,-93,-2, ,-1,4, ,356,98,1102.44,1.0,0.0,88.96
0,6, ,241,0, ,0,3, ,1,-1, ,11,0,1102.43,0.98,0.01,52.59
-257,0, ,0,-6, ,254,2, ,0,0, ,0,0,1102.43,0.98,0.01,52.64
0,0, ,14,-6, ,-104,-2, ,-1,4, ,359,98,1102.42,1.0,0.0,89.16
0,0, ,0,-9, ,408,29, ,-6,0, ,0,0,1102.42,1.0,0.0,89.19
191,88, ,0,21, ,120,0, ,28,22, ,-96,-4,1102.41,1.0,0.0,89.3
0,5, ,249,1, ,-1,0, ,2,0, ,7,0,1102.41,0.98,0.01,52.8
0,5, ,252,0, ,-1,2, ,0,-1, ,5,0,1102.4,0.98,0.01,53.0
253,0, ,0,9, ,-220,-3, ,0,0, ,0,0,1102.38,0.98,0.01,53.23
129,50, ,189,98, ,-364,1, ,7,-2, ,10,1,1102.38,1.0,0.0,89.7
0,-32, ,24,-85, ,145,-31, ,0,-2, ,0,0,1102.34,0.98,0.01,53.65
-202,0, ,1,-6, ,-324,-2, ,0,9, ,248,0,1102.34,0.98,0.01,53.67
-191,0, ,1,-4, ,-225,-2, ,-1,16, ,242,-1,1102.34,0.98,0.01,53.67
215,-64, ,15,-1, ,0,0, ,0,0, ,0,0,1102.33,0.98,0.01,53.82
0,0, ,0,-3, ,-4,0, ,-36,-1, ,262,2,1102.33,0.98,0.01,53.82
185,-54, ,103,1, ,1,-6, ,0,0, ,0,0,1102.33,0.99,0.01,66.72
0,-31, ,36,-55, ,157,-23, ,0,0, ,0,0,1102.31,0.99,0.02,56.39
0,0, ,18,-6, ,-91,-1, ,-1,4, ,363,98,1102.3,1.0,0.0,90.56
0,9, ,252,0, ,0,3, ,0,-2, ,6,0,1102.28,0.98,0.01,54.39
-2,-3, ,0,0, ,-768,0, ,-530,10, ,256,1,1102.27,0.98,0.01,54.49
73,14, ,42,98, ,9,22, ,36,8, ,132,98,1102.27,1.0,0.0,91.01
0,7, ,259,0, ,-1,2, ,0,-2, ,3,0,1102.26,0.98,0.01,54.6
297,0, ,2,-4, ,-320,-3, ,0,24, ,122,-3,1102.25,1.0,0.0,91.21
306,0, ,0,-3, ,-9,-2, ,-125,-1, ,84,77,1102.24,1.0,0.0,91.3
1,-6, ,0,0, ,-745,0, ,-360,18, ,246,1,1102.24,0.98,0.01,54.87
222,-98, ,14,-1, ,0,0, ,0,0, ,0,0,1102.22,0.98,0.01,55.08
81,32, ,271,75, ,-168,3, ,5,-2, ,5,1,1102.19,1.0,0.0,91.95
-4,-1, ,-1,-5, ,397,66, ,0,0, ,0,0,1102.17,1.0,0.0,92.13
3,-6, ,0,0, ,-697,0, ,-470,17, ,251,0,1102.15,0.98,0.01,55.87
-152,0, ,0,-6, ,273,2, ,0,0, ,0,0,1102.1,0.98,0.01,56.43
0,21, ,245,0, ,0,12, ,0,-1, ,4,0,1102.09,0.98,0.01,56.57
0,-36, ,35,-65, ,165,-25, ,0,0, ,0,0,1102.08,0.99,0.02,59.02
0,6, ,270,0, ,-2,2, ,0,-2, ,4,0,1102.07,0.98,0.01,56.81
0,8, ,264,1, ,-1,1, ,1,-1, ,8,0,1102.07,0.98,0.01,56.8
0,7, ,270,0, ,-1,2, ,0,-2, ,4,0,1102.06,0.98,0.01,57.0
0,4, ,270,0, ,0,2, ,1,-1, ,8,0,1102.04,0.98,0.01,57.2
0,-43, ,40,-57, ,146,-28, ,0,0, ,0,0,1102.03,0.98,0.01,57.3
0,0, ,17,-7, ,-105,-2, ,-1,4, ,378,98,1102.03,1.0,0.0,93.76
384,72, ,8,16, ,-539,-3, ,0,0, ,0,0,1102.0,1.0,0.0,94.12
0,-32, ,27,-93, ,161,-34, ,0,-2, ,0,0,1101.98,0.98,0.01,57.95
0,0, ,16,-7, ,-108,-3, ,0,5, ,380,98,1101.98,1.0,0.0,94.35
0,22, ,252,0, ,0,12, ,0,-1, ,4,0,1101.96,0.98,0.01,58.17
0,5, ,280,0, ,-1,2, ,0,-1, ,6,0,1101.9,0.98,0.01,58.8
0,0, ,7,-33, ,-23,-1, ,0,11, ,244,0,1101.9,0.98,0.01,58.88
252,0, ,3,37, ,-259,-2, ,0,0, ,0,0,1101.89,0.98,0.01,58.96
0,-38, ,26,-77, ,165,-32, ,0,-3, ,0,0,1101.86,0.98,0.01,59.33
0,0, ,14,-8, ,-130,-3, ,0,6, ,388,98,1101.85,1.0,0.0,95.95
0,-33, ,40,-54, ,164,-26, ,0,0, ,0,0,1101.85,0.98,0.01,59.43
-2,-2, ,0,0, ,-738,0, ,-558,9, ,282,2,1101.84,0.98,0.01,59.49
0,25, ,258,0, ,0,10, ,0,-1, ,4,0,1101.84,0.98,0.01,59.56
-2,-1, ,0,0, ,-830,0, ,-463,13, ,281,1,1101.83,0.98,0.01,59.69
0,8, ,282,1, ,-1,0, ,1,-1, ,6,0,1101.82,0.98,0.01,59.8
0,-2, ,0,0, ,-521,0, ,-723,17, ,279,0,1101.79,0.98,0.01,60.07
259,0, ,2,37, ,-379,-2, ,0,0, ,0,0,1101.79,0.98,0.01,60.17
0,5, ,289,0, ,-1,2, ,0,-2, ,3,0,1101.78,0.98,0.01,60.2
0,3, ,286,0, ,0,2, ,1,-1, ,8,0,1101.78,0.98,0.01,60.2
0,5, ,289,0, ,-1,2, ,0,-3, ,3,0,1101.77,0.98,0.01,60.4
268,2, ,3,26, ,-457,-2, ,0,0, ,0,0,1101.77,0.98,0.01,60.41
0,-34, ,28,-67, ,171,-34, ,0,-2, ,0,0,1101.76,0.98,0.01,60.43
0,0, ,0,-8, ,445,32, ,-7,0, ,0,0,1101.76,1.0,0.0,96.99
-5,-1, ,0,-5, ,421,66, ,-1,0, ,0,0,1101.76,1.0,0.0,96.94
-19,-2, ,0,-3, ,351,11, ,0,0, ,0,0,1101.75,0.99,0.01,73.52
0,0, ,0,-3, ,-3,0, ,-38,-1, ,296,2,1101.75,0.98,0.01,60.62
0,-2, ,0,0, ,-741,0, ,-388,16, ,282,1,1101.74,0.98,0.01,60.67
-1,-8, ,0,0, ,-510,0, ,-532,21, ,272,0,1101.74,0.98,0.01,60.67
289,0, ,0,12, ,-367,-2, ,0,0, ,0,0,1101.73,0.98,0.01,60.83
0,-33, ,26,-83, ,178,-31, ,0,-3, ,0,0,1101.72,0.98,0.01,61.01
0,-3, ,0,0, ,-655,0, ,-401,10, ,289,1,1101.71,0.98,0.01,61.08
0,5, ,282,0, ,0,10, ,0,-1, ,8,0,1101.7,0.98,0.01,61.19
1,-6, ,0,0, ,-690,0, ,-385,21, ,276,0,1101.69,0.98,0.01,61.26
0,4, ,293,1, ,-1,2, ,2,0, ,6,0,1101.66,0.98,0.01,61.6
143,49, ,219,98, ,-210,2, ,6,-2, ,9,1,1101.66,1.0,0.0,98.12
-3,-3, ,0,0, ,-798,0, ,-450,11, ,292,1,1101.64,0.98,0.01,61.9
0,5, ,297,0, ,0,1, ,0,-1, ,6,0,1101.63,0.98,0.01,62.0
273,2, ,2,30, ,-471,-2, ,0,0, ,0,0,1101.63,0.98,0.01,62.0
0,8, ,282,0, ,0,12, ,0,-2, ,8,0,1101.6,0.98,0.01,62.39
274,0, ,1,34, ,-324,-2, ,0,0, ,0,0,1101.6,0.98,0.01,62.38
0,5, ,298,0, ,-1,2, ,0,-3, ,5,0,1101.58,0.98,0.01,62.6
-2,-1, ,0,0, ,-858,0, ,-526,9, ,300,2,1101.56,0.98,0.01,62.89
0,-2, ,0,0, ,-945,0, ,-406,15, ,294,1,1101.56,0.98,0.01,62.87
0,-4, ,0,0, ,-638,0, ,-672,15, ,292,1,1101.56,0.98,0.01,62.87
0,3, ,300,0, ,0,2, ,1,-1, ,8,0,1101.55,0.98,0.01,63.0
0,7, ,300,0, ,-1,3, ,0,-2, ,3,0,1101.55,0.98,0.01,63.0
97,-8, ,0,0, ,-580,0, ,-84,23, ,248,1,1101.55,0.99,0.01,75.85
301,0, ,0,10, ,-337,-3, ,0,0, ,0,0,1101.54,0.98,0.01,63.04
0,6, ,300,0, ,-1,2, ,0,-3, ,5,0,1101.53,0.98,0.01,63.2
0,0, ,15,-6, ,-119,-2, ,-1,4, ,411,86,1101.52,1.0,0.0,99.74
0,0, ,0,-2, ,437,92, ,-3,0, ,0,0,1101.52,1.0,0.0,99.74
0,0, ,13,-9, ,-123,-3, ,0,6, ,408,98,1101.51,1.0,0.0,99.95
0,0, ,0,-9, ,459,31, ,-6,0, ,1,0,1101.5,1.0,0.0,99.99
-1,-1, ,0,0, ,-719,0, ,-417,12, ,300,3,1101.49,0.98,0.01,63.68
0,5, ,302,0, ,-1,2, ,2,0, ,7,0,1101.49,0.98,0.01,63.6
249,0, ,0,0, ,-1,-1, ,-5,-1, ,8,77,1101.49,0.98,0.01,63.65
0,-7, ,0,0, ,-578,0, ,-564,25, ,284,0,1101.49,0.98,0.01,63.65
282,0, ,2,32, ,-341,-2, ,0,0, ,0,0,1101.48,0.98,0.01,63.79
280,0, ,2,34, ,-305,-2, ,0,0, ,0,0,1101.48,0.98,0.01,63.78
0,-39, ,49,-67, ,170,-29, ,0,0, ,0,0,1101.46,0.98,0.01,63.96
0,0, ,6,-35, ,-24,-1, ,0,22, ,258,0,1101.46,0.98,0.01,63.98
-5,-1, ,-1,-6, ,436,78, ,0,0, ,0,0,1101.46,1.0,0.0,100.46
0,8, ,304,1, ,-1,1, ,1,0, ,6,0,1101.44,0.98,0.01,64.2
-1,0, ,0,-1, ,464,39, ,-1,0, ,0,0,1101.44,1.0,0.0,100.72
0,0, ,14,-6, ,-114,-2, ,-1,4, ,417,98,1101.44,1.0,0.0,100.76
19,-4, ,0,0, ,-636,0, ,-772,20, ,276,1,1101.42,0.98,0.01,64.47
0,-2, ,0,0, ,-644,0, ,-461,14, ,303,1,1101.42,0.98,0.01,64.47
-249,0, ,1,-6, ,-302,-2, ,0,9, ,302,0,1101.42,0.98,0.01,64.47
196,-30, ,215,72, ,0,-1, ,0,-8, ,0,0,1101.39,1.0,0.0,101.33
8,-4, ,0,0, ,-870,0, ,-354,16, ,293,1,1101.39,0.98,0.01,64.87
102,-98, ,65,-78, ,2,-27, ,0,0, ,0,0,1101.39,0.98,0.02,54.27
262,0, ,0,0, ,-1,-1, ,-6,-1, ,1,83,1101.38,0.98,0.01,64.93
-379,0, ,1,-7, ,-256,-2, ,-1,12, ,301,0,1101.37,0.98,0.01,65.08
297,-98, ,165,1, ,1,-6, ,0,0, ,0,0,1101.36,1.0,0.0,101.67
0,-3, ,0,0, ,-996,0, ,-704,17, ,303,1,1101.35,0.98,0.01,65.27
-1,-2, ,0,0, ,-1000,0, ,-463,16, ,305,1,1101.35,0.98,0.01,65.28
260,98, ,-1,24, ,107,0, ,35,19, ,-91,-4,1101.34,1.0,0.0,101.92
-347,0, ,1,-10, ,-296,-3, ,-1,10, ,302,0,1101.32,0.98,0.01,65.67
0,-34, ,33,-79, ,195,-30, ,0,-2, ,0,0,1101.32,0.98,0.01,65.61
349,13, ,6,22, ,-510,-2, ,0,0, ,0,0,1101.32,0.99,0.01,78.61
83,-98, ,70,-79, ,2,-22, ,0,0, ,0,0,1101.3,0.96,0.0,50.6
0,7, ,314,1, ,-1,0, ,1,-1, ,6,0,1101.29,0.98,0.01,66.0
18,-4, ,0,0, ,-748,0, ,-410,18, ,287,1,1101.28,0.98,0.01,66.07
0,43, ,-1,15, ,80,0, ,29,16, ,-51,-7,1101.26,0.95,0.0,38.07
-330,0, ,1,-8, ,-305,-2, ,-1,11, ,308,0,1101.25,0.98,0.01,66.48
0,14, ,296,0, ,0,13, ,0,-2, ,8,0,1101.24,0.98,0.01,66.58
272,0, ,0,0, ,-1,-1, ,-6,-1, ,2,66,1101.23,0.98,0.01,66.75
0,17, ,299,0, ,0,12, ,0,-1, ,6,0,1101.21,0.98,0.01,66.98
40,-4, ,0,0, ,-579,0, ,-633,23, ,265,1,1101.2,0.98,0.01,67.06
0,26, ,290,0, ,0,14, ,0,-1, ,5,0,1101.19,0.98,0.01,67.16
0,-7, ,0,0, ,-507,0, ,-600,22, ,305,0,1101.18,0.98,0.01,67.26
-10,-1, ,0,-3, ,322,10, ,-1,0, ,0,0,1101.18,0.98,0.01,67.27
0,0, ,7,-39, ,-27,0, ,0,12, ,283,0,1101.15,0.98,0.01,67.6
235,-88, ,0,0, ,-1000,-11, ,0,0, ,0,0,1101.15,0.98,0.02,57.1
275,0, ,0,0, ,-1,-1, ,-6,-1, ,3,73,1101.14,0.98,0.01,67.77
0,-33, ,26,-70, ,211,-34, ,0,-2, ,0,0,1101.13,0.98,0.01,67.88
-1,-2, ,0,0, ,-875,0, ,-372,18, ,316,1,1101.13,0.98,0.01,67.88
