FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE,Reward,Average Success Rate,Proportions Difference,L1 Norm
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1572,25.9207,1083.97,0.99,0.01,3.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1376,26.0075,1083.97,0.99,0.01,3.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1319,26.0251,1083.97,0.99,0.01,3.61
-0.0013,0.0004,-0.0024, ,0.0004,-0.0005,0.0004, ,0.0004,0.0004,0.0018, ,0.0023,0.0015,-0.0004, ,0.0654,0.2796,25.0455,1083.97,0.99,0.01,3.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1388,26.1365,1083.97,0.99,0.01,3.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1227,26.1321,1083.97,0.99,0.01,3.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0647,26.5851,1083.97,0.99,0.01,3.61
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.8725,1.62,30.0,1083.95,1.0,0.0,4.13
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.8741,1.8424,26.4872,1083.95,1.0,0.0,4.13
-0.002,0.0004,-0.0021, ,0.0004,-0.0008,0.0004, ,0.0004,0.0004,0.0026, ,0.0023,0.0029,-0.0005, ,0.0632,0.39,24.6453,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0497,26.9094,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1148,26.614,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0605,26.8158,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0478,27.0778,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2316,25.6551,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.092,26.7361,1083.93,0.99,0.01,3.62
-0.0015,0.0004,-0.0017, ,0.0004,-0.0006,0.0004, ,0.0004,0.0004,0.0025, ,0.0024,0.0032,-0.0005, ,0.0553,0.3515,24.8959,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0015,0.1333,26.2905,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0329,27.0852,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1108,26.3764,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0788,26.5661,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0427,26.9104,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0203,27.1761,1083.93,0.99,0.01,3.62
-0.0023,0.0004,-0.0032, ,0.0004,-0.0011,0.0004, ,0.0004,0.0004,0.0036, ,0.0048,0.0028,-0.0007, ,0.1161,0.3419,24.6445,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1486,26.3606,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1679,26.057,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1497,26.3492,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.089,26.5621,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.447,24.7826,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0413,26.8169,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0547,26.898,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2196,25.7675,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2132,25.9099,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0245,27.1795,1083.93,0.99,0.01,3.62
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0483,27.169,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.073,27.0058,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0384,27.3759,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0309,27.3985,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0295,27.703,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0738,27.2651,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0629,27.3881,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0903,26.9284,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.3567,25.5027,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0522,27.3691,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1596,26.555,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2117,26.2304,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.176,26.546,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2751,25.8377,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2671,25.9783,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0352,27.5338,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1605,26.5933,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0221,27.3916,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0648,27.0812,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.153,26.5309,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1086,27.0222,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2248,25.9972,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1163,26.7329,1083.89,0.99,0.01,3.63
-0.0012,0.0004,-0.0007, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0013, ,0.0041,0.0012,-0.0004, ,0.0366,0.1906,26.1679,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0413,27.3318,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.116,26.7164,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1074,26.9106,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0859,27.1968,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2293,26.0886,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1757,26.4499,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0015,0.1308,26.8349,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0277,27.558,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.4826,24.8241,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0674,27.1024,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0154,27.8915,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.6802,24.0676,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0193,27.6233,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0205,27.3757,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0201,27.4528,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.142,26.5274,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1479,26.4256,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1786,26.2793,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0491,27.3513,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2775,25.8455,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0459,27.3455,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.011,27.6782,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0503,27.4507,1083.89,0.99,0.01,3.63
-0.0012,0.0004,-0.0015, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.001, ,0.0041,0.0013,-0.0004, ,0.0613,0.2636,25.5864,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0846,27.1022,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0503,27.1234,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0505,27.3587,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.083,27.1893,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0581,27.3551,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0127,27.7159,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.303,0.3094,24.358,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0124,27.8987,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0492,27.3197,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0575,27.2205,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0122,27.6246,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.001, ,0.0008,0.0004,-0.0004, ,0.0101,0.3409,25.3465,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0503,27.3995,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.4433,24.9976,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0009, ,0.0008,0.0004,-0.0004, ,0.0114,0.3395,25.3218,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0238,27.5083,1083.89,0.99,0.01,3.63
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.6189,1.5292,23.5202,1083.88,0.99,0.0,3.89
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0268,28.4978,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0011,0.1059,27.2743,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2453,26.4021,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0386,28.1946,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0011,0.1443,26.833,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0745,27.3545,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0015,0.1124,27.0865,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0437,27.6977,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2168,26.4685,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2193,26.5587,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0111,28.1983,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1045,27.084,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0449,27.8979,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0113,28.1943,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0012,0.1292,26.923,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0132,28.1433,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0503,27.8992,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0013,0.1219,27.1102,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0013, ,0.001,0.0004,-0.0004, ,0.0111,0.3586,25.6038,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1791,26.7895,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0097,28.18,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.447,25.1806,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0498,27.7999,1083.85,0.99,0.01,3.64
-0.0016,0.0004,-0.0018, ,0.0004,-0.0006,0.0004, ,0.0004,0.0004,0.0026, ,0.0023,0.0031,-0.0005, ,0.0595,0.3413,25.2664,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0594,27.9673,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0143,28.3927,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0508,27.8995,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0548,27.8969,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0553,27.667,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0184,28.4968,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0542,28.0019,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0309,27.8849,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0311,28.1991,1083.85,0.99,0.01,3.64
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.0573,27.8864,1083.85,0.99,0.01,3.64
