priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay,Reward,Average Success Rate,Proportions Difference,L1 Norm
-36.0,-650.0, ,-14.0,-258.0, ,-21.0,-272.0, ,-9.0,-166.0, ,-4.0,-33.0,1066.57,0.82,0.01,24.48
-29.0,-595.0, ,-21.0,-440.0, ,-23.0,-206.0, ,-7.0,-111.0, ,-4.0,-53.0,1066.57,0.82,0.01,24.45
-25.0,-685.0, ,-5.0,-108.0, ,-7.0,-45.0, ,-4.0,-14.0, ,-4.0,-4.0,1066.57,0.82,0.03,15.67
-21.0,-457.0, ,-13.0,-375.0, ,-5.0,-298.0, ,-10.0,-108.0, ,-9.0,-96.0,1066.57,0.81,0.0,25.25
-27.0,-559.0, ,-21.0,-436.0, ,-22.0,-221.0, ,-8.0,-101.0, ,-4.0,-57.0,1066.56,0.82,0.01,24.52
-34.0,-467.0, ,-9.0,-54.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.56,0.81,0.03,12.14
-10.0,-436.0, ,-23.0,-157.0, ,-32.0,-151.0, ,-12.0,-219.0, ,-19.0,-90.0,1066.56,0.81,0.0,25.3
-15.0,-228.0, ,-12.0,-224.0, ,-36.0,-137.0, ,-8.0,-365.0, ,-4.0,-63.0,1066.56,0.82,0.01,24.5
-25.0,-799.0, ,-24.0,-300.0, ,-20.0,-218.0, ,-8.0,-119.0, ,-6.0,-42.0,1066.56,0.82,0.01,24.49
-20.0,-428.0, ,-10.0,-451.0, ,-38.0,-97.0, ,-17.0,-220.0, ,-4.0,-59.0,1066.56,0.82,0.01,24.52
-18.0,-634.0, ,-6.0,-233.0, ,-4.0,-10.0, ,-4.0,-15.0, ,-4.0,-4.0,1066.56,0.83,0.04,14.92
-7.0,-169.0, ,-6.0,-167.0, ,-18.0,-99.0, ,-12.0,-91.0, ,-6.0,-65.0,1066.56,0.8,0.0,21.69
-38.0,-612.0, ,-16.0,-183.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.56,0.82,0.03,15.72
-37.0,-564.0, ,-13.0,-582.0, ,-11.0,-277.0, ,-4.0,-175.0, ,-14.0,-28.0,1066.55,0.82,0.01,24.54
-34.0,-574.0, ,-13.0,-272.0, ,-22.0,-286.0, ,-8.0,-171.0, ,-4.0,-34.0,1066.55,0.82,0.01,24.54
-22.0,-655.0, ,-12.0,-26.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.55,0.82,0.04,11.37
-34.0,-717.0, ,-15.0,-256.0, ,-6.0,-103.0, ,-4.0,-66.0, ,-10.0,-429.0,1066.55,0.82,0.01,24.53
-21.0,-274.0, ,-10.0,-248.0, ,-38.0,-136.0, ,-14.0,-300.0, ,-5.0,-87.0,1066.55,0.81,0.0,25.33
-19.0,-286.0, ,-18.0,-183.0, ,-10.0,-159.0, ,-9.0,-236.0, ,-17.0,-89.0,1066.55,0.81,0.0,25.32
-15.0,-799.0, ,-16.0,-290.0, ,-6.0,-165.0, ,-9.0,-188.0, ,-23.0,-75.0,1066.55,0.81,0.0,25.35
-13.0,-596.0, ,-22.0,-613.0, ,-17.0,-231.0, ,-9.0,-113.0, ,-24.0,-61.0,1066.55,0.81,0.0,25.32
-36.0,-549.0, ,-19.0,-350.0, ,-15.0,-218.0, ,-7.0,-158.0, ,-4.0,-42.0,1066.55,0.82,0.01,24.56
-36.0,-653.0, ,-21.0,-527.0, ,-17.0,-245.0, ,-8.0,-120.0, ,-4.0,-44.0,1066.55,0.82,0.01,24.55
-28.0,-688.0, ,-20.0,-383.0, ,-22.0,-227.0, ,-7.0,-111.0, ,-4.0,-53.0,1066.55,0.82,0.01,24.55
-11.0,-273.0, ,-9.0,-258.0, ,-16.0,-227.0, ,-15.0,-212.0, ,-5.0,-80.0,1066.54,0.81,0.0,25.37
-24.0,-799.0, ,-5.0,-124.0, ,-6.0,-39.0, ,-4.0,-17.0, ,-4.0,-4.0,1066.54,0.82,0.03,15.81
-14.0,-699.0, ,-23.0,-263.0, ,-6.0,-219.0, ,-6.0,-197.0, ,-20.0,-68.0,1066.54,0.81,0.0,25.39
-11.0,-449.0, ,-24.0,-152.0, ,-30.0,-168.0, ,-12.0,-191.0, ,-18.0,-99.0,1066.54,0.81,0.0,25.39
-27.0,-446.0, ,-19.0,-739.0, ,-6.0,-381.0, ,-4.0,-238.0, ,-4.0,-32.0,1066.54,0.82,0.01,24.57
-10.0,-488.0, ,-24.0,-157.0, ,-34.0,-167.0, ,-11.0,-275.0, ,-24.0,-72.0,1066.54,0.81,0.0,25.38
-38.0,-587.0, ,-9.0,-194.0, ,-4.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.54,0.83,0.04,14.99
-4.0,-43.0, ,-10.0,-523.0, ,-10.0,-303.0, ,-9.0,-530.0, ,-18.0,-390.0,1066.54,0.81,0.0,25.39
-33.0,-746.0, ,-26.0,-131.0, ,-14.0,-65.0, ,-5.0,-37.0, ,-5.0,-75.0,1066.54,0.81,0.01,20.99
-38.0,-499.0, ,-4.0,-45.0, ,-4.0,-13.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.54,0.81,0.03,12.2
-27.0,-626.0, ,-20.0,-391.0, ,-23.0,-247.0, ,-6.0,-107.0, ,-4.0,-57.0,1066.54,0.82,0.01,24.59
-15.0,-568.0, ,-29.0,-579.0, ,-15.0,-292.0, ,-5.0,-98.0, ,-17.0,-84.0,1066.53,0.81,0.0,25.42
-18.0,-324.0, ,-22.0,-192.0, ,-10.0,-163.0, ,-8.0,-276.0, ,-11.0,-86.0,1066.53,0.81,0.0,25.42
-28.0,-241.0, ,-13.0,-262.0, ,-38.0,-127.0, ,-8.0,-331.0, ,-4.0,-61.0,1066.53,0.82,0.01,24.63
-20.0,-527.0, ,-14.0,-126.0, ,-8.0,-252.0, ,-12.0,-252.0, ,-16.0,-82.0,1066.53,0.81,0.0,25.42
-21.0,-255.0, ,-10.0,-257.0, ,-34.0,-159.0, ,-12.0,-283.0, ,-5.0,-86.0,1066.53,0.81,0.0,25.42
-5.0,-56.0, ,-14.0,-257.0, ,-5.0,-228.0, ,-18.0,-526.0, ,-25.0,-409.0,1066.53,0.81,0.0,25.43
-15.0,-736.0, ,-23.0,-289.0, ,-6.0,-215.0, ,-6.0,-181.0, ,-22.0,-71.0,1066.53,0.81,0.0,25.43
-29.0,-474.0, ,-12.0,-354.0, ,-6.0,-293.0, ,-12.0,-70.0, ,-11.0,-75.0,1066.53,0.82,0.01,24.62
-27.0,-597.0, ,-22.0,-407.0, ,-26.0,-226.0, ,-7.0,-118.0, ,-4.0,-53.0,1066.53,0.82,0.01,24.63
-10.0,-276.0, ,-7.0,-253.0, ,-14.0,-222.0, ,-18.0,-252.0, ,-5.0,-85.0,1066.52,0.81,0.0,25.45
-38.0,-553.0, ,-12.0,-582.0, ,-12.0,-283.0, ,-4.0,-190.0, ,-15.0,-28.0,1066.52,0.82,0.01,24.68
-21.0,-577.0, ,-31.0,-132.0, ,-11.0,-81.0, ,-5.0,-24.0, ,-5.0,-110.0,1066.52,0.81,0.01,21.05
-27.0,-609.0, ,-21.0,-411.0, ,-24.0,-212.0, ,-6.0,-123.0, ,-4.0,-58.0,1066.52,0.82,0.01,24.65
-38.0,-619.0, ,-13.0,-567.0, ,-10.0,-294.0, ,-6.0,-162.0, ,-15.0,-29.0,1066.52,0.82,0.01,24.67
-23.0,-469.0, ,-25.0,-298.0, ,-7.0,-342.0, ,-8.0,-278.0, ,-7.0,-43.0,1066.52,0.81,0.0,25.44
-7.0,-157.0, ,-5.0,-143.0, ,-15.0,-110.0, ,-16.0,-71.0, ,-5.0,-63.0,1066.52,0.81,0.01,21.07
-27.0,-563.0, ,-21.0,-438.0, ,-24.0,-222.0, ,-7.0,-117.0, ,-4.0,-58.0,1066.51,0.82,0.01,24.7
-11.0,-449.0, ,-22.0,-157.0, ,-27.0,-165.0, ,-12.0,-210.0, ,-19.0,-96.0,1066.51,0.81,0.0,25.48
-22.0,-488.0, ,-17.0,-269.0, ,-7.0,-399.0, ,-7.0,-228.0, ,-9.0,-54.0,1066.51,0.81,0.0,25.51
-36.0,-547.0, ,-20.0,-323.0, ,-16.0,-243.0, ,-7.0,-173.0, ,-4.0,-39.0,1066.51,0.82,0.01,24.69
-4.0,-44.0, ,-9.0,-527.0, ,-11.0,-320.0, ,-9.0,-555.0, ,-21.0,-463.0,1066.51,0.81,0.0,25.5
-29.0,-521.0, ,-23.0,-561.0, ,-9.0,-368.0, ,-5.0,-133.0, ,-17.0,-34.0,1066.51,0.82,0.01,24.7
-23.0,-236.0, ,-9.0,-257.0, ,-32.0,-173.0, ,-12.0,-272.0, ,-5.0,-94.0,1066.51,0.81,0.0,25.51
-4.0,-40.0, ,-8.0,-484.0, ,-12.0,-412.0, ,-11.0,-480.0, ,-17.0,-697.0,1066.51,0.81,0.0,25.49
-18.0,-564.0, ,-15.0,-132.0, ,-8.0,-267.0, ,-11.0,-270.0, ,-15.0,-79.0,1066.51,0.81,0.0,25.49
-26.0,-485.0, ,-20.0,-791.0, ,-6.0,-363.0, ,-4.0,-202.0, ,-4.0,-40.0,1066.51,0.82,0.01,24.71
-38.0,-584.0, ,-20.0,-440.0, ,-17.0,-227.0, ,-8.0,-124.0, ,-5.0,-49.0,1066.51,0.82,0.01,24.69
-27.0,-419.0, ,-13.0,-457.0, ,-28.0,-176.0, ,-22.0,-226.0, ,-5.0,-56.0,1066.51,0.81,0.0,25.5
-24.0,-487.0, ,-25.0,-297.0, ,-7.0,-392.0, ,-7.0,-286.0, ,-8.0,-43.0,1066.51,0.81,0.0,25.49
-14.0,-596.0, ,-22.0,-656.0, ,-17.0,-222.0, ,-10.0,-120.0, ,-26.0,-65.0,1066.5,0.81,0.0,25.52
-15.0,-172.0, ,-13.0,-360.0, ,-6.0,-260.0, ,-5.0,-87.0, ,-14.0,-425.0,1066.5,0.81,0.0,25.52
-15.0,-511.0, ,-29.0,-573.0, ,-16.0,-274.0, ,-5.0,-115.0, ,-19.0,-80.0,1066.5,0.81,0.0,25.55
-24.0,-514.0, ,-16.0,-256.0, ,-7.0,-434.0, ,-7.0,-233.0, ,-9.0,-56.0,1066.5,0.81,0.0,25.55
-22.0,-571.0, ,-23.0,-284.0, ,-10.0,-392.0, ,-7.0,-279.0, ,-5.0,-48.0,1066.5,0.81,0.0,25.54
-14.0,-797.0, ,-16.0,-305.0, ,-5.0,-162.0, ,-9.0,-206.0, ,-25.0,-86.0,1066.5,0.81,0.0,25.54
-14.0,-308.0, ,-19.0,-513.0, ,-16.0,-252.0, ,-5.0,-158.0, ,-15.0,-72.0,1066.5,0.81,0.0,25.55
-28.0,-556.0, ,-21.0,-510.0, ,-9.0,-346.0, ,-5.0,-138.0, ,-21.0,-34.0,1066.5,0.82,0.01,24.75
-4.0,-45.0, ,-9.0,-549.0, ,-11.0,-330.0, ,-9.0,-572.0, ,-20.0,-430.0,1066.5,0.81,0.0,25.53
-38.0,-511.0, ,-21.0,-336.0, ,-15.0,-238.0, ,-7.0,-171.0, ,-4.0,-42.0,1066.5,0.82,0.01,24.74
-28.0,-390.0, ,-20.0,-519.0, ,-11.0,-288.0, ,-5.0,-123.0, ,-20.0,-42.0,1066.49,0.82,0.01,24.8
-13.0,-405.0, ,-20.0,-573.0, ,-14.0,-259.0, ,-6.0,-128.0, ,-16.0,-81.0,1066.49,0.81,0.0,25.57
-31.0,-555.0, ,-16.0,-718.0, ,-5.0,-455.0, ,-6.0,-233.0, ,-5.0,-33.0,1066.49,0.82,0.01,24.77
-16.0,-762.0, ,-10.0,-154.0, ,-12.0,-115.0, ,-8.0,-194.0, ,-20.0,-201.0,1066.49,0.81,0.0,25.57
-25.0,-277.0, ,-12.0,-294.0, ,-37.0,-135.0, ,-10.0,-273.0, ,-4.0,-59.0,1066.49,0.82,0.01,24.8
-13.0,-535.0, ,-9.0,-514.0, ,-35.0,-175.0, ,-13.0,-224.0, ,-4.0,-43.0,1066.49,0.82,0.01,24.78
-35.0,-662.0, ,-15.0,-284.0, ,-6.0,-108.0, ,-4.0,-72.0, ,-11.0,-429.0,1066.49,0.82,0.01,24.79
-19.0,-370.0, ,-11.0,-442.0, ,-38.0,-106.0, ,-18.0,-226.0, ,-4.0,-64.0,1066.49,0.82,0.01,24.78
-20.0,-234.0, ,-9.0,-275.0, ,-26.0,-173.0, ,-13.0,-243.0, ,-5.0,-103.0,1066.49,0.81,0.0,25.59
-10.0,-419.0, ,-23.0,-146.0, ,-33.0,-178.0, ,-12.0,-237.0, ,-19.0,-95.0,1066.49,0.81,0.0,25.56
-27.0,-681.0, ,-4.0,-114.0, ,-6.0,-44.0, ,-4.0,-22.0, ,-4.0,-4.0,1066.49,0.82,0.03,16.01
-11.0,-428.0, ,-21.0,-159.0, ,-27.0,-168.0, ,-12.0,-221.0, ,-18.0,-98.0,1066.49,0.81,0.0,25.58
-15.0,-614.0, ,-22.0,-656.0, ,-16.0,-257.0, ,-10.0,-130.0, ,-26.0,-58.0,1066.48,0.81,0.0,25.61
-38.0,-600.0, ,-5.0,-319.0, ,-5.0,-158.0, ,-5.0,-11.0, ,-5.0,-54.0,1066.48,0.82,0.02,20.45
-7.0,-593.0, ,-9.0,-148.0, ,-22.0,-430.0, ,-17.0,-312.0, ,-37.0,-62.0,1066.48,0.81,0.0,25.62
-11.0,-485.0, ,-18.0,-147.0, ,-24.0,-164.0, ,-12.0,-227.0, ,-17.0,-110.0,1066.48,0.81,0.0,25.6
-35.0,-536.0, ,-13.0,-508.0, ,-14.0,-253.0, ,-4.0,-218.0, ,-14.0,-29.0,1066.48,0.82,0.01,24.83
-21.0,-641.0, ,-24.0,-117.0, ,-15.0,-91.0, ,-4.0,-27.0, ,-5.0,-112.0,1066.48,0.81,0.01,21.23
-38.0,-637.0, ,-16.0,-276.0, ,-6.0,-115.0, ,-4.0,-72.0, ,-10.0,-413.0,1066.48,0.82,0.01,24.83
-29.0,-611.0, ,-21.0,-799.0, ,-9.0,-268.0, ,-7.0,-130.0, ,-22.0,-67.0,1066.48,0.81,0.0,25.6
-12.0,-541.0, ,-7.0,-417.0, ,-30.0,-214.0, ,-11.0,-205.0, ,-4.0,-46.0,1066.48,0.82,0.01,24.81
-23.0,-522.0, ,-15.0,-285.0, ,-7.0,-375.0, ,-8.0,-205.0, ,-10.0,-58.0,1066.48,0.81,0.0,25.6
-24.0,-574.0, ,-14.0,-384.0, ,-6.0,-387.0, ,-10.0,-111.0, ,-10.0,-99.0,1066.48,0.81,0.0,25.6
-15.0,-227.0, ,-9.0,-292.0, ,-21.0,-178.0, ,-13.0,-212.0, ,-5.0,-116.0,1066.48,0.81,0.0,25.6
-22.0,-799.0, ,-6.0,-202.0, ,-6.0,-31.0, ,-4.0,-14.0, ,-4.0,-4.0,1066.48,0.82,0.03,16.05
-38.0,-506.0, ,-4.0,-52.0, ,-4.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.47,0.81,0.03,12.5
-21.0,-608.0, ,-13.0,-332.0, ,-6.0,-394.0, ,-9.0,-118.0, ,-10.0,-106.0,1066.47,0.81,0.0,25.67
-37.0,-730.0, ,-6.0,-274.0, ,-5.0,-179.0, ,-4.0,-11.0, ,-5.0,-50.0,1066.47,0.82,0.02,20.47
-21.0,-256.0, ,-10.0,-308.0, ,-30.0,-154.0, ,-13.0,-250.0, ,-5.0,-103.0,1066.47,0.81,0.0,25.65
-17.0,-601.0, ,-24.0,-709.0, ,-17.0,-239.0, ,-10.0,-146.0, ,-24.0,-53.0,1066.47,0.81,0.0,25.65
-29.0,-594.0, ,-17.0,-646.0, ,-5.0,-469.0, ,-7.0,-217.0, ,-5.0,-35.0,1066.47,0.82,0.01,24.85
-15.0,-641.0, ,-11.0,-115.0, ,-10.0,-158.0, ,-9.0,-187.0, ,-24.0,-218.0,1066.47,0.81,0.0,25.64
-25.0,-436.0, ,-15.0,-428.0, ,-27.0,-165.0, ,-20.0,-244.0, ,-5.0,-63.0,1066.47,0.81,0.0,25.65
-34.0,-516.0, ,-13.0,-632.0, ,-14.0,-247.0, ,-4.0,-224.0, ,-14.0,-29.0,1066.47,0.82,0.01,24.87
-30.0,-611.0, ,-14.0,-271.0, ,-25.0,-341.0, ,-8.0,-176.0, ,-4.0,-38.0,1066.47,0.82,0.01,24.85
-38.0,-493.0, ,-4.0,-98.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1066.46,0.81,0.03,12.54
-16.0,-639.0, ,-24.0,-669.0, ,-16.0,-254.0, ,-10.0,-140.0, ,-27.0,-57.0,1066.46,0.81,0.0,25.71
-19.0,-433.0, ,-22.0,-230.0, ,-11.0,-195.0, ,-7.0,-223.0, ,-8.0,-93.0,1066.46,0.81,0.0,25.69
-25.0,-468.0, ,-14.0,-407.0, ,-29.0,-158.0, ,-20.0,-249.0, ,-5.0,-68.0,1066.46,0.81,0.0,25.68
-23.0,-450.0, ,-14.0,-475.0, ,-27.0,-174.0, ,-19.0,-241.0, ,-5.0,-63.0,1066.46,0.81,0.0,25.7
-15.0,-577.0, ,-23.0,-799.0, ,-12.0,-194.0, ,-13.0,-206.0, ,-24.0,-46.0,1066.46,0.81,0.0,25.7
-23.0,-502.0, ,-19.0,-266.0, ,-22.0,-188.0, ,-9.0,-203.0, ,-12.0,-66.0,1066.46,0.81,0.0,25.69
-28.0,-640.0, ,-5.0,-110.0, ,-6.0,-44.0, ,-4.0,-24.0, ,-4.0,-4.0,1066.46,0.82,0.03,16.14
-31.0,-409.0, ,-19.0,-571.0, ,-10.0,-300.0, ,-5.0,-142.0, ,-20.0,-39.0,1066.46,0.82,0.01,24.89
-32.0,-671.0, ,-16.0,-279.0, ,-27.0,-316.0, ,-8.0,-193.0, ,-4.0,-35.0,1066.46,0.82,0.01,24.91
-20.0,-377.0, ,-13.0,-574.0, ,-31.0,-138.0, ,-17.0,-224.0, ,-4.0,-50.0,1066.46,0.82,0.01,24.9
-34.0,-657.0, ,-13.0,-544.0, ,-10.0,-292.0, ,-6.0,-180.0, ,-17.0,-31.0,1066.45,0.82,0.01,24.93
-26.0,-767.0, ,-24.0,-323.0, ,-19.0,-247.0, ,-8.0,-116.0, ,-4.0,-64.0,1066.45,0.82,0.01,24.94
-36.0,-621.0, ,-16.0,-287.0, ,-6.0,-126.0, ,-4.0,-72.0, ,-10.0,-379.0,1066.45,0.82,0.01,24.95
-13.0,-570.0, ,-8.0,-458.0, ,-29.0,-202.0, ,-12.0,-214.0, ,-4.0,-46.0,1066.45,0.82,0.01,24.92
-12.0,-452.0, ,-17.0,-140.0, ,-23.0,-175.0, ,-10.0,-230.0, ,-20.0,-120.0,1066.45,0.81,0.0,25.72
-29.0,-636.0, ,-19.0,-775.0, ,-7.0,-490.0, ,-4.0,-168.0, ,-4.0,-53.0,1066.45,0.82,0.01,24.94
-21.0,-516.0, ,-15.0,-134.0, ,-9.0,-218.0, ,-13.0,-282.0, ,-14.0,-98.0,1066.45,0.81,0.0,25.72
-21.0,-333.0, ,-10.0,-455.0, ,-38.0,-125.0, ,-18.0,-240.0, ,-4.0,-61.0,1066.45,0.82,0.01,24.95
-14.0,-385.0, ,-21.0,-751.0, ,-9.0,-187.0, ,-16.0,-242.0, ,-22.0,-49.0,1066.45,0.81,0.0,25.74
-15.0,-636.0, ,-25.0,-773.0, ,-17.0,-229.0, ,-10.0,-167.0, ,-26.0,-50.0,1066.45,0.81,0.0,25.73
-16.0,-358.0, ,-23.0,-207.0, ,-10.0,-186.0, ,-7.0,-285.0, ,-13.0,-86.0,1066.45,0.81,0.0,25.72
-16.0,-238.0, ,-9.0,-298.0, ,-20.0,-194.0, ,-14.0,-210.0, ,-5.0,-113.0,1066.45,0.81,0.0,25.75
-28.0,-630.0, ,-17.0,-799.0, ,-8.0,-466.0, ,-4.0,-163.0, ,-4.0,-54.0,1066.45,0.82,0.01,24.95
-4.0,-48.0, ,-10.0,-499.0, ,-12.0,-357.0, ,-9.0,-549.0, ,-23.0,-490.0,1066.45,0.81,0.0,25.72
-22.0,-799.0, ,-27.0,-631.0, ,-13.0,-416.0, ,-4.0,-269.0, ,-13.0,-20.0,1066.45,0.82,0.01,24.94
-31.0,-706.0, ,-16.0,-282.0, ,-28.0,-290.0, ,-8.0,-205.0, ,-4.0,-35.0,1066.45,0.82,0.01,24.95
-37.0,-720.0, ,-4.0,-341.0, ,-5.0,-189.0, ,-4.0,-11.0, ,-6.0,-49.0,1066.45,0.82,0.02,20.54
-38.0,-787.0, ,-12.0,-319.0, ,-4.0,-36.0, ,-5.0,-4.0, ,-4.0,-4.0,1066.45,0.82,0.03,16.16
-22.0,-485.0, ,-14.0,-288.0, ,-7.0,-371.0, ,-9.0,-237.0, ,-10.0,-56.0,1066.45,0.81,0.0,25.73
-38.0,-561.0, ,-12.0,-424.0, ,-15.0,-252.0, ,-5.0,-169.0, ,-14.0,-40.0,1066.44,0.82,0.01,24.98
-21.0,-342.0, ,-11.0,-461.0, ,-34.0,-122.0, ,-17.0,-236.0, ,-4.0,-63.0,1066.44,0.82,0.01,24.98
-14.0,-531.0, ,-21.0,-791.0, ,-11.0,-210.0, ,-13.0,-210.0, ,-24.0,-48.0,1066.44,0.81,0.0,25.79
-35.0,-743.0, ,-11.0,-280.0, ,-7.0,-93.0, ,-4.0,-57.0, ,-8.0,-429.0,1066.44,0.83,0.02,24.17
-16.0,-686.0, ,-11.0,-122.0, ,-10.0,-164.0, ,-9.0,-202.0, ,-23.0,-198.0,1066.44,0.81,0.0,25.78
-28.0,-654.0, ,-19.0,-521.0, ,-7.0,-310.0, ,-6.0,-198.0, ,-21.0,-29.0,1066.44,0.82,0.01,24.96
-22.0,-345.0, ,-12.0,-484.0, ,-32.0,-132.0, ,-17.0,-224.0, ,-4.0,-59.0,1066.44,0.82,0.01,24.99
-30.0,-541.0, ,-17.0,-424.0, ,-5.0,-561.0, ,-12.0,-405.0, ,-4.0,-28.0,1066.44,0.82,0.01,24.98
-13.0,-563.0, ,-7.0,-425.0, ,-30.0,-218.0, ,-10.0,-215.0, ,-4.0,-50.0,1066.44,0.82,0.01,24.98
-16.0,-610.0, ,-12.0,-424.0, ,-25.0,-234.0, ,-10.0,-204.0, ,-4.0,-39.0,1066.44,0.82,0.01,24.96
-20.0,-719.0, ,-14.0,-307.0, ,-26.0,-237.0, ,-7.0,-254.0, ,-4.0,-36.0,1066.44,0.82,0.01,24.98
-18.0,-429.0, ,-22.0,-220.0, ,-13.0,-185.0, ,-7.0,-303.0, ,-9.0,-84.0,1066.44,0.81,0.0,25.79
-26.0,-606.0, ,-19.0,-742.0, ,-7.0,-491.0, ,-5.0,-184.0, ,-4.0,-47.0,1066.44,0.82,0.01,24.99
-17.0,-363.0, ,-23.0,-224.0, ,-11.0,-187.0, ,-8.0,-271.0, ,-9.0,-88.0,1066.44,0.81,0.0,25.78
-17.0,-310.0, ,-22.0,-220.0, ,-10.0,-176.0, ,-7.0,-285.0, ,-14.0,-93.0,1066.44,0.81,0.0,25.78
-36.0,-708.0, ,-4.0,-312.0, ,-5.0,-20.0, ,-4.0,-24.0, ,-4.0,-4.0,1066.44,0.82,0.03,16.19
-21.0,-383.0, ,-19.0,-216.0, ,-10.0,-179.0, ,-8.0,-236.0, ,-10.0,-102.0,1066.44,0.81,0.0,25.78
-18.0,-353.0, ,-23.0,-224.0, ,-11.0,-202.0, ,-9.0,-272.0, ,-11.0,-73.0,1066.44,0.81,0.0,25.78
-24.0,-603.0, ,-6.0,-164.0, ,-5.0,-55.0, ,-4.0,-12.0, ,-4.0,-4.0,1066.43,0.82,0.03,16.24
-8.0,-616.0, ,-10.0,-155.0, ,-21.0,-387.0, ,-16.0,-374.0, ,-36.0,-62.0,1066.43,0.81,0.0,25.82
-20.0,-257.0, ,-9.0,-302.0, ,-23.0,-173.0, ,-14.0,-234.0, ,-5.0,-112.0,1066.43,0.81,0.0,25.82
-15.0,-652.0, ,-11.0,-138.0, ,-10.0,-153.0, ,-9.0,-214.0, ,-23.0,-188.0,1066.43,0.81,0.0,25.81
-19.0,-330.0, ,-17.0,-199.0, ,-11.0,-156.0, ,-9.0,-268.0, ,-16.0,-108.0,1066.43,0.81,0.0,25.82
-24.0,-642.0, ,-6.0,-175.0, ,-4.0,-58.0, ,-4.0,-11.0, ,-4.0,-4.0,1066.43,0.82,0.03,16.26
-19.0,-603.0, ,-15.0,-140.0, ,-9.0,-235.0, ,-11.0,-323.0, ,-16.0,-89.0,1066.43,0.81,0.0,25.8
-13.0,-203.0, ,-13.0,-418.0, ,-6.0,-280.0, ,-5.0,-90.0, ,-15.0,-388.0,1066.43,0.81,0.0,25.81
-21.0,-799.0, ,-21.0,-140.0, ,-14.0,-104.0, ,-10.0,-44.0, ,-4.0,-45.0,1066.43,0.81,0.01,21.41
-28.0,-586.0, ,-18.0,-791.0, ,-7.0,-499.0, ,-4.0,-176.0, ,-4.0,-55.0,1066.43,0.82,0.01,25.03
-37.0,-387.0, ,-19.0,-256.0, ,-5.0,-331.0, ,-5.0,-71.0, ,-18.0,-258.0,1066.43,0.81,0.0,25.81
-34.0,-612.0, ,-13.0,-485.0, ,-11.0,-311.0, ,-6.0,-189.0, ,-16.0,-31.0,1066.43,0.82,0.01,25.02
-14.0,-78.0, ,-12.0,-213.0, ,-8.0,-156.0, ,-16.0,-689.0, ,-22.0,-694.0,1066.43,0.81,0.0,25.82
-36.0,-606.0, ,-4.0,-370.0, ,-5.0,-185.0, ,-4.0,-13.0, ,-6.0,-49.0,1066.43,0.82,0.02,20.62
-15.0,-555.0, ,-13.0,-382.0, ,-27.0,-265.0, ,-10.0,-220.0, ,-4.0,-37.0,1066.42,0.82,0.01,25.06
-25.0,-625.0, ,-14.0,-243.0, ,-15.0,-239.0, ,-9.0,-221.0, ,-14.0,-63.0,1066.42,0.81,0.0,25.87
-20.0,-216.0, ,-9.0,-306.0, ,-33.0,-148.0, ,-12.0,-303.0, ,-5.0,-72.0,1066.42,0.82,0.01,25.06
-21.0,-407.0, ,-22.0,-360.0, ,-20.0,-203.0, ,-7.0,-274.0, ,-14.0,-53.0,1066.42,0.81,0.0,25.86
-25.0,-602.0, ,-18.0,-568.0, ,-7.0,-317.0, ,-6.0,-194.0, ,-23.0,-32.0,1066.42,0.82,0.01,25.07
-30.0,-541.0, ,-18.0,-771.0, ,-7.0,-424.0, ,-4.0,-210.0, ,-4.0,-48.0,1066.42,0.82,0.01,25.05
-16.0,-388.0, ,-23.0,-244.0, ,-11.0,-198.0, ,-8.0,-252.0, ,-11.0,-81.0,1066.42,0.81,0.0,25.85
-28.0,-686.0, ,-15.0,-298.0, ,-25.0,-261.0, ,-8.0,-212.0, ,-4.0,-39.0,1066.42,0.82,0.01,25.05
-20.0,-380.0, ,-20.0,-340.0, ,-21.0,-226.0, ,-7.0,-230.0, ,-13.0,-57.0,1066.42,0.81,0.0,25.85
-21.0,-777.0, ,-23.0,-149.0, ,-15.0,-89.0, ,-10.0,-49.0, ,-4.0,-45.0,1066.42,0.81,0.01,21.45
-38.0,-712.0, ,-13.0,-253.0, ,-5.0,-269.0, ,-5.0,-77.0, ,-25.0,-271.0,1066.42,0.81,0.0,25.87
-26.0,-679.0, ,-18.0,-562.0, ,-7.0,-285.0, ,-6.0,-202.0, ,-23.0,-31.0,1066.42,0.82,0.01,25.04
-16.0,-318.0, ,-19.0,-518.0, ,-17.0,-230.0, ,-5.0,-187.0, ,-14.0,-78.0,1066.42,0.81,0.0,25.84
-17.0,-403.0, ,-22.0,-224.0, ,-12.0,-191.0, ,-8.0,-291.0, ,-8.0,-88.0,1066.42,0.81,0.0,25.84
